# x, y, z, u, v, w
5.595961914206819543e+00,4.221515128261284389e+00,5.988660995905542350e+00,-3.348631434702275533e-01,2.253544424563181936e-01,5.066265536396700186e-01
5.792311455056180947e+00,4.221515128261284389e+00,5.988660995905542350e+00,-6.835665180253983619e-01,8.698724252875591478e-01,1.278183865828473077e-02
5.988660995905542350e+00,4.221515128261284389e+00,5.988660995905542350e+00,-7.869974201906402289e-01,4.958585044186006874e-01,-4.292313125763520809e-02
6.185010536754905530e+00,4.221515128261284389e+00,5.988660995905542350e+00,-5.922278634552660126e-01,-6.267835268151260575e-01,1.090259591311470641e-02
9.817477042468103487e-02,4.417864669110645792e+00,5.988660995905542350e+00,-8.351626035395316450e-01,-1.273194083267942256e+00,2.933322932419971107e-02
2.945243112740431046e-01,4.417864669110645792e+00,5.988660995905542350e+00,-8.061276926458591507e-01,-9.314133382300526787e-01,-9.260818733646829504e-01
4.908738521234051744e-01,4.417864669110645792e+00,5.988660995905542350e+00,-6.310067666667880104e-01,-1.113069523208749627e-02,-1.807963217613321572e+00
6.872233929727672441e-01,4.417864669110645792e+00,5.988660995905542350e+00,-3.827792719777297625e-01,6.118306762864323955e-01,-1.901129786941390343e+00
8.835729338221293139e-01,4.417864669110645792e+00,5.988660995905542350e+00,-3.104778304240831677e-01,6.029677847131035273e-01,-1.176953351999630470e+00
1.079922474671491273e+00,4.417864669110645792e+00,5.988660995905542350e+00,-4.719254849002009200e-01,1.463019637280368879e-01,-1.593815655347149696e-01
1.276272015520853564e+00,4.417864669110645792e+00,5.988660995905542350e+00,-5.552864438934468350e-01,-4.676725011470479476e-01,6.115398960420055374e-01
1.472621556370215412e+00,4.417864669110645792e+00,5.988660995905542350e+00,-2.456330467787934679e-01,-9.262046952462137384e-01,9.500416197830523490e-01
1.668971097219577704e+00,4.417864669110645792e+00,5.988660995905542350e+00,3.721714651552670561e-01,-9.133903097516709035e-01,1.052515052885767410e+00
1.865320638068939552e+00,4.417864669110645792e+00,5.988660995905542350e+00,8.878070575690992783e-01,-3.162027505317350773e-01,1.070678621539989495e+00
2.061670178918301843e+00,4.417864669110645792e+00,5.988660995905542350e+00,9.562647456021252657e-01,6.936765747719217945e-01,8.046670832405135032e-01
2.258019719767663691e+00,4.417864669110645792e+00,5.988660995905542350e+00,5.946302186436117632e-01,1.689648288934442188e+00,1.671573485124400738e-01
2.454369260617025983e+00,4.417864669110645792e+00,5.988660995905542350e+00,1.299684179988817578e-01,2.170809673334169076e+00,-4.248853098747979451e-01
2.650718801466387831e+00,4.417864669110645792e+00,5.988660995905542350e+00,-1.545259514736762596e-01,2.068491348670587371e+00,-6.186390698861151671e-01
2.847068342315750122e+00,4.417864669110645792e+00,5.988660995905542350e+00,-2.339286308757731747e-01,1.801163625727911333e+00,-6.645883180420710801e-01
3.043417883165111970e+00,4.417864669110645792e+00,5.988660995905542350e+00,-1.862595976573314105e-01,1.611757097902570379e+00,-9.493289956111118366e-01
3.239767424014474262e+00,4.417864669110645792e+00,5.988660995905542350e+00,-3.441812336048901549e-02,1.380913460226154132e+00,-1.324522595889161103e+00
3.436116964863836110e+00,4.417864669110645792e+00,5.988660995905542350e+00,2.109114051851878613e-01,1.047741129855484177e+00,-1.241319056541470012e+00
3.632466505713198401e+00,4.417864669110645792e+00,5.988660995905542350e+00,5.324130176192096719e-01,6.758226274118501742e-01,-4.708489793297658266e-01
3.828816046562560249e+00,4.417864669110645792e+00,5.988660995905542350e+00,9.347638961997242202e-01,2.992426667474735180e-01,5.385650422458855280e-01
4.025165587411922985e+00,4.417864669110645792e+00,5.988660995905542350e+00,1.369937230682012119e+00,-7.555045947772093262e-02,1.110999663225867851e+00
4.221515128261284389e+00,4.417864669110645792e+00,5.988660995905542350e+00,1.662396329651307791e+00,-5.039629214050169725e-01,9.369449248092086568e-01
4.417864669110645792e+00,4.417864669110645792e+00,5.988660995905542350e+00,1.614048875233915936e+00,-9.959853818175142814e-01,1.941800691292925041e-01
4.614214209960008972e+00,4.417864669110645792e+00,5.988660995905542350e+00,1.190871471444768126e+00,-1.343970893566677205e+00,-5.319057255942561957e-01
4.810563750809370376e+00,4.417864669110645792e+00,5.988660995905542350e+00,5.496561229236851531e-01,-1.358748450404985375e+00,-5.723419112316679991e-01
5.006913291658733556e+00,4.417864669110645792e+00,5.988660995905542350e+00,-9.370331602096691748e-02,-1.123905416023734727e+00,8.486514560169522436e-02
5.203262832508094959e+00,4.417864669110645792e+00,5.988660995905542350e+00,-5.685391845376044362e-01,-7.378528320366745108e-01,6.818092643548505638e-01
5.399612373357456363e+00,4.417864669110645792e+00,5.988660995905542350e+00,-7.966468033179757713e-01,-8.156156631477795571e-02,6.391295716772792401e-01
5.595961914206819543e+00,4.417864669110645792e+00,5.988660995905542350e+00,-8.287102040480706089e-01,7.905015213394521734e-01,1.886779632745010371e-01
5.792311455056180947e+00,4.417864669110645792e+00,5.988660995905542350e+00,-7.981476467667701913e-01,1.258496421453416891e+00,-6.115828406865755212e-02
5.988660995905542350e+00,4.417864669110645792e+00,5.988660995905542350e+00,-7.914111381580224425e-01,7.041942335488047267e-01,1.294373161426607410e-01
6.185010536754905530e+00,4.417864669110645792e+00,5.988660995905542350e+00,-8.101126174431156901e-01,-5.197610237246299558e-01,3.626155559689180352e-01
9.817477042468103487e-02,4.614214209960008972e+00,5.988660995905542350e+00,-1.312834849537687809e+00,-8.213504873997210520e-01,8.636810603843769751e-01
2.945243112740431046e-01,4.614214209960008972e+00,5.988660995905542350e+00,-1.347741485693754626e+00,-5.993006264654650028e-01,-5.616438240177603486e-02
4.908738521234051744e-01,4.614214209960008972e+00,5.988660995905542350e+00,-1.018667981384443699e+00,2.830718669182980332e-02,-1.103598682187602931e+00
6.872233929727672441e-01,4.614214209960008972e+00,5.988660995905542350e+00,-4.033496984629617588e-01,4.516883502565959274e-01,-1.685832718965691868e+00
8.835729338221293139e-01,4.614214209960008972e+00,5.988660995905542350e+00,1.508004003753318223e-01,4.495891512420773228e-01,-1.577674929224074374e+00
1.079922474671491273e+00,4.614214209960008972e+00,5.988660995905542350e+00,4.064694769552381626e-01,4.397646121083706450e-02,-8.612964467114114786e-01
1.276272015520853564e+00,4.614214209960008972e+00,5.988660995905542350e+00,4.606193836223573257e-01,-6.803401530633438332e-01,1.306065985181534550e-01
1.472621556370215412e+00,4.614214209960008972e+00,5.988660995905542350e+00,5.039401008979594865e-01,-1.425269771645351291e+00,9.725862117921856287e-01
1.668971097219577704e+00,4.614214209960008972e+00,5.988660995905542350e+00,5.594886418155174956e-01,-1.660757177273895824e+00,1.465499213119642929e+00
1.865320638068939552e+00,4.614214209960008972e+00,5.988660995905542350e+00,5.273090600568197672e-01,-1.018926304643214209e+00,1.569660410246180859e+00
2.061670178918301843e+00,4.614214209960008972e+00,5.988660995905542350e+00,3.626732699273934601e-01,3.282264230620338119e-01,1.150476316809728727e+00
2.258019719767663691e+00,4.614214209960008972e+00,5.988660995905542350e+00,1.772252906848043597e-01,1.681130184046505160e+00,2.790987642078540665e-01
2.454369260617025983e+00,4.614214209960008972e+00,5.988660995905542350e+00,1.359670721965072493e-01,2.347025295698737413e+00,-4.961499298306416561e-01
2.650718801466387831e+00,4.614214209960008972e+00,5.988660995905542350e+00,2.263974013474921443e-01,2.308965461527464402e+00,-7.413984764654748538e-01
2.847068342315750122e+00,4.614214209960008972e+00,5.988660995905542350e+00,2.704009073837443378e-01,2.039283891335735177e+00,-6.803321353578647424e-01
3.043417883165111970e+00,4.614214209960008972e+00,5.988660995905542350e+00,1.880830874853388346e-01,1.747416049424633799e+00,-7.460999189612869120e-01
3.239767424014474262e+00,4.614214209960008972e+00,5.988660995905542350e+00,8.212795894670252284e-02,1.356063347848786016e+00,-9.183716518657496497e-01
3.436116964863836110e+00,4.614214209960008972e+00,5.988660995905542350e+00,1.029730385920758773e-01,9.000192306916290352e-01,-7.874297366514684260e-01
3.632466505713198401e+00,4.614214209960008972e+00,5.988660995905542350e+00,3.535367933740541369e-01,4.625065793828124217e-01,-1.554679297152450068e-01
3.828816046562560249e+00,4.614214209960008972e+00,5.988660995905542350e+00,8.344139369794721928e-01,4.204414458389719306e-02,6.305644379844578262e-01
4.025165587411922985e+00,4.614214209960008972e+00,5.988660995905542350e+00,1.389931785456675062e+00,-3.630672452772036873e-01,1.048509392094107096e+00
4.221515128261284389e+00,4.614214209960008972e+00,5.988660995905542350e+00,1.735570839564719581e+00,-7.417851920663760534e-01,8.819520731121226476e-01
4.417864669110645792e+00,4.614214209960008972e+00,5.988660995905542350e+00,1.602455788512374690e+00,-9.917222981917024338e-01,2.278849843786967533e-01
4.614214209960008972e+00,4.614214209960008972e+00,5.988660995905542350e+00,9.351105398316355011e-01,-8.858239484088644700e-01,-5.586850550111810421e-01
4.810563750809370376e+00,4.614214209960008972e+00,5.988660995905542350e+00,-3.754245278728845364e-02,-4.333123274472689967e-01,-9.518271100286020969e-01
5.006913291658733556e+00,4.614214209960008972e+00,5.988660995905542350e+00,-9.422252320622019894e-01,-3.081539220629265011e-02,-7.860760816614137392e-01
5.203262832508094959e+00,4.614214209960008972e+00,5.988660995905542350e+00,-1.464365829269792085e+00,1.023943186330262822e-01,-4.867689276315548819e-01
5.399612373357456363e+00,4.614214209960008972e+00,5.988660995905542350e+00,-1.500897995232984838e+00,3.092323928333261529e-01,-4.460426122236429425e-01
5.595961914206819543e+00,4.614214209960008972e+00,5.988660995905542350e+00,-1.224283603653765651e+00,8.659346060427696168e-01,-4.945897363251928747e-01
5.792311455056180947e+00,4.614214209960008972e+00,5.988660995905542350e+00,-9.598122990595909787e-01,1.272595664075649058e+00,-1.939019484203043930e-01
5.988660995905542350e+00,4.614214209960008972e+00,5.988660995905542350e+00,-9.241146679117276941e-01,8.379509241447746781e-01,5.038400321332008325e-01
6.185010536754905530e+00,4.614214209960008972e+00,5.988660995905542350e+00,-1.097273444818123611e+00,-1.884124671876361290e-01,1.054779664359050129e+00
9.817477042468103487e-02,4.810563750809370376e+00,5.988660995905542350e+00,-1.227928111047775772e+00,-3.745830936219919360e-01,1.394549952126135306e+00
2.945243112740431046e-01,4.810563750809370376e+00,5.988660995905542350e+00,-1.140698261179080797e+00,-3.194246784274367146e-01,5.481401750530522365e-01
4.908738521234051744e-01,4.810563750809370376e+00,5.988660995905542350e+00,-6.648516681777174586e-01,-6.869840498164198062e-02,-3.627958014798505215e-01
6.872233929727672441e-01,4.810563750809370376e+00,5.988660995905542350e+00,1.473757184538583287e-01,7.952963724316318428e-02,-1.086356764535294728e+00
8.835729338221293139e-01,4.810563750809370376e+00,5.988660995905542350e+00,9.239423208561643452e-01,5.716331802223475339e-02,-1.443771074848073210e+00
1.079922474671491273e+00,4.810563750809370376e+00,5.988660995905542350e+00,1.311502055448557469e+00,-2.235367803876162351e-01,-1.159882550029794679e+00
1.276272015520853564e+00,4.810563750809370376e+00,5.988660995905542350e+00,1.265369814671368776e+00,-8.546233802054358231e-01,-2.403599253612301034e-01
1.472621556370215412e+00,4.810563750809370376e+00,5.988660995905542350e+00,9.335891145587144058e-01,-1.628675613256187926e+00,8.289116363745490101e-01
1.668971097219577704e+00,4.810563750809370376e+00,5.988660995905542350e+00,4.650758566976335717e-01,-1.960745544993297118e+00,1.528706279890146735e+00
1.865320638068939552e+00,4.810563750809370376e+00,5.988660995905542350e+00,6.996934218729557696e-03,-1.340893999465718300e+00,1.651533998057374220e+00
2.061670178918301843e+00,4.810563750809370376e+00,5.988660995905542350e+00,-2.582689405270053307e-01,7.712487227055320194e-02,1.183885343555833636e+00
2.258019719767663691e+00,4.810563750809370376e+00,5.988660995905542350e+00,-1.719819437774042781e-01,1.473700897929827835e+00,3.382646683957833966e-01
2.454369260617025983e+00,4.810563750809370376e+00,5.988660995905542350e+00,2.445116887832479435e-01,2.155254064259620517e+00,-3.681935343836665320e-01
2.650718801466387831e+00,4.810563750809370376e+00,5.988660995905542350e+00,7.090474417524732509e-01,2.201299169721798954e+00,-5.714861349125506251e-01
2.847068342315750122e+00,4.810563750809370376e+00,5.988660995905542350e+00,8.994508584462125311e-01,2.028561787572836117e+00,-4.364776416484021371e-01
3.043417883165111970e+00,4.810563750809370376e+00,5.988660995905542350e+00,7.455025174536806798e-01,1.740646930578130247e+00,-3.087753272004698513e-01
3.239767424014474262e+00,4.810563750809370376e+00,5.988660995905542350e+00,4.265089874820728322e-01,1.285642342616978517e+00,-2.640037228995628094e-01
3.436116964863836110e+00,4.810563750809370376e+00,5.988660995905542350e+00,2.083917537278651699e-01,7.352433516230402200e-01,-1.094223722179331476e-01
3.632466505713198401e+00,4.810563750809370376e+00,5.988660995905542350e+00,3.006201222060073674e-01,1.712011524053360378e-01,2.964424366525995613e-01
3.828816046562560249e+00,4.810563750809370376e+00,5.988660995905542350e+00,6.941567697863650910e-01,-3.714421768407744073e-01,7.578537219851868567e-01
4.025165587411922985e+00,4.810563750809370376e+00,5.988660995905542350e+00,1.125630640730048260e+00,-8.405683474003903255e-01,9.118199499279490139e-01
4.221515128261284389e+00,4.810563750809370376e+00,5.988660995905542350e+00,1.259490471329113515e+00,-1.133374044133003578e+00,6.371776344273105686e-01
4.417864669110645792e+00,4.810563750809370376e+00,5.988660995905542350e+00,9.059774208086083247e-01,-1.027485756871834521e+00,6.928541448368877309e-02
4.614214209960008972e+00,4.810563750809370376e+00,5.988660995905542350e+00,1.428824356844442534e-01,-3.376615143333664970e-01,-5.672871673119130875e-01
4.810563750809370376e+00,4.810563750809370376e+00,5.988660995905542350e+00,-7.373995711015981502e-01,6.306959872014719082e-01,-1.008872017174884395e+00
5.006913291658733556e+00,4.810563750809370376e+00,5.988660995905542350e+00,-1.431185561744737544e+00,1.146812959176016555e+00,-1.140792484038999355e+00
5.203262832508094959e+00,4.810563750809370376e+00,5.988660995905542350e+00,-1.759037442165515719e+00,9.357395656850949761e-01,-1.086308424995896527e+00
5.399612373357456363e+00,4.810563750809370376e+00,5.988660995905542350e+00,-1.693267055259703113e+00,6.217627786907569121e-01,-9.451212538118460849e-01
5.595961914206819543e+00,4.810563750809370376e+00,5.988660995905542350e+00,-1.386278582397378667e+00,8.166670490834755380e-01,-5.825194267877079612e-01
5.792311455056180947e+00,4.810563750809370376e+00,5.988660995905542350e+00,-1.105280635992738514e+00,1.147541992183169990e+00,1.847005020780953799e-01
5.988660995905542350e+00,4.810563750809370376e+00,5.988660995905542350e+00,-1.026457147428836869e+00,8.738740219935137166e-01,1.148178510431495214e+00
6.185010536754905530e+00,4.810563750809370376e+00,5.988660995905542350e+00,-1.119655506624612773e+00,1.136929233326236521e-01,1.682105654132840078e+00
9.817477042468103487e-02,5.006913291658733556e+00,5.988660995905542350e+00,-7.756305008526428457e-01,-2.773623015882051845e-01,9.062820030828258044e-01
2.945243112740431046e-01,5.006913291658733556e+00,5.988660995905542350e+00,-4.669558294122650444e-01,-2.689899275313719085e-01,1.342320703222988909e-01
4.908738521234051744e-01,5.006913291658733556e+00,5.988660995905542350e+00,3.933317532959111629e-02,-1.988344569396969519e-01,-3.919109881539231122e-01
6.872233929727672441e-01,5.006913291658733556e+00,5.988660995905542350e+00,7.151354873811055501e-01,-1.700915433865427817e-01,-8.233999108166404346e-01
8.835729338221293139e-01,5.006913291658733556e+00,5.988660995905542350e+00,1.297879775719275930e+00,-1.513763855527531510e-01,-1.202113183390876028e+00
1.079922474671491273e+00,5.006913291658733556e+00,5.988660995905542350e+00,1.503051969316308467e+00,-2.906364162488745961e-01,-1.123677647802454826e+00
1.276272015520853564e+00,5.006913291658733556e+00,5.988660995905542350e+00,1.278471450968431178e+00,-7.814607327206811727e-01,-3.680585605767554558e-01
1.472621556370215412e+00,5.006913291658733556e+00,5.988660995905542350e+00,7.540765761568140046e-01,-1.490760613633719256e+00,6.315401045714182926e-01
1.668971097219577704e+00,5.006913291658733556e+00,5.988660995905542350e+00,1.015876245283830331e-01,-1.851284781148062830e+00,1.253497139685781470e+00
1.865320638068939552e+00,5.006913291658733556e+00,5.988660995905542350e+00,-4.587930404445195176e-01,-1.327002556659355070e+00,1.282591867858081880e+00
2.061670178918301843e+00,5.006913291658733556e+00,5.988660995905542350e+00,-6.627721764956726602e-01,-8.622101404389791168e-02,8.533675601492622942e-01
2.258019719767663691e+00,5.006913291658733556e+00,5.988660995905542350e+00,-3.604848293227388423e-01,1.061095166139208068e+00,2.276699001707546133e-01
2.454369260617025983e+00,5.006913291658733556e+00,5.988660995905542350e+00,3.045943299386716929e-01,1.583743232847653504e+00,-2.422712442916753472e-01
2.650718801466387831e+00,5.006913291658733556e+00,5.988660995905542350e+00,9.501099095690264118e-01,1.682366173637455553e+00,-3.318772693261775597e-01
2.847068342315750122e+00,5.006913291658733556e+00,5.988660995905542350e+00,1.250953306419446021e+00,1.663734026149699785e+00,-1.140885946355053165e-01
3.043417883165111970e+00,5.006913291658733556e+00,5.988660995905542350e+00,1.133888545781185142e+00,1.506932045765381867e+00,2.144503475198692721e-01
3.239767424014474262e+00,5.006913291658733556e+00,5.988660995905542350e+00,7.429591933875075993e-01,1.143781022768458167e+00,4.992780824221279556e-01
3.436116964863836110e+00,5.006913291658733556e+00,5.988660995905542350e+00,3.714257665760324345e-01,6.006804724317538202e-01,6.966033354554839185e-01
3.632466505713198401e+00,5.006913291658733556e+00,5.988660995905542350e+00,3.058174570994874886e-01,-5.169669085210165660e-02,8.730867479548816146e-01
3.828816046562560249e+00,5.006913291658733556e+00,5.988660995905542350e+00,5.358285874821622219e-01,-6.852536695683513202e-01,9.848342806921273063e-01
4.025165587411922985e+00,5.006913291658733556e+00,5.988660995905542350e+00,7.183214349566358070e-01,-1.187753369358120148e+00,8.296745069112988480e-01
4.221515128261284389e+00,5.006913291658733556e+00,5.988660995905542350e+00,5.207112668497484442e-01,-1.413699927791443933e+00,3.959750129042797218e-01
4.417864669110645792e+00,5.006913291658733556e+00,5.988660995905542350e+00,-7.781496459317073511e-02,-1.057751458866979410e+00,-6.316354125809033049e-02
4.614214209960008972e+00,5.006913291658733556e+00,5.988660995905542350e+00,-7.983592262918117743e-01,4.056175760055337476e-02,-3.631334175971454026e-01
4.810563750809370376e+00,5.006913291658733556e+00,5.988660995905542350e+00,-1.327164820621419050e+00,1.383047136103843000e+00,-5.266421761416625325e-01
5.006913291658733556e+00,5.006913291658733556e+00,5.988660995905542350e+00,-1.576361223534501255e+00,2.036123545630744935e+00,-6.263713306446384577e-01
5.203262832508094959e+00,5.006913291658733556e+00,5.988660995905542350e+00,-1.645077357825647235e+00,1.677060238730645692e+00,-6.275692617210004709e-01
5.399612373357456363e+00,5.006913291658733556e+00,5.988660995905542350e+00,-1.609668107994578712e+00,1.050020250678746825e+00,-4.174736970065539010e-01
5.595961914206819543e+00,5.006913291658733556e+00,5.988660995905542350e+00,-1.486686543602797173e+00,9.224801171066581151e-01,8.971506817521246457e-02
5.792311455056180947e+00,5.006913291658733556e+00,5.988660995905542350e+00,-1.316514697859775040e+00,1.032060823578616171e+00,8.523238165349329432e-01
5.988660995905542350e+00,5.006913291658733556e+00,5.988660995905542350e+00,-1.148603599878455395e+00,7.179160693626447376e-01,1.513493265980313085e+00
6.185010536754905530e+00,5.006913291658733556e+00,5.988660995905542350e+00,-9.809233697745711744e-01,8.461727195421211989e-02,1.548286980313394956e+00
9.817477042468103487e-02,5.203262832508094959e+00,5.988660995905542350e+00,-4.840493110059015947e-01,-6.426364596014411124e-01,-1.853148622687069702e-01
2.945243112740431046e-01,5.203262832508094959e+00,5.988660995905542350e+00,6.205647229853648861e-02,-4.553567027184986515e-01,-7.671467957751088029e-01
4.908738521234051744e-01,5.203262832508094959e+00,5.988660995905542350e+00,5.389250355216773647e-01,-1.936379823512517362e-01,-9.038566277519388681e-01
6.872233929727672441e-01,5.203262832508094959e+00,5.988660995905542350e+00,8.865759740841600012e-01,-1.093529651662964938e-02,-9.644226592428198908e-01
8.835729338221293139e-01,5.203262832508094959e+00,5.988660995905542350e+00,1.039338800063753565e+00,8.134243101645967366e-02,-1.104307999947293562e+00
1.079922474671491273e+00,5.203262832508094959e+00,5.988660995905542350e+00,9.498237584901442210e-01,-3.646401123435648317e-02,-9.483733331236789965e-01
1.276272015520853564e+00,5.203262832508094959e+00,5.988660995905542350e+00,6.484656441434283325e-01,-4.936292734572935714e-01,-2.809049321393697340e-01
1.472621556370215412e+00,5.203262832508094959e+00,5.988660995905542350e+00,2.024439402399756949e-01,-1.158664062789584559e+00,4.964060953889571914e-01
1.668971097219577704e+00,5.203262832508094959e+00,5.988660995905542350e+00,-3.121291677670273157e-01,-1.535740610623401725e+00,8.538840644053319329e-01
1.865320638068939552e+00,5.203262832508094959e+00,5.988660995905542350e+00,-7.263838622501853637e-01,-1.164298482672220914e+00,7.219948802972929736e-01
2.061670178918301843e+00,5.203262832508094959e+00,5.988660995905542350e+00,-7.933962591545786758e-01,-2.371708393070061649e-01,3.546346045355002197e-01
2.258019719767663691e+00,5.203262832508094959e+00,5.988660995905542350e+00,-4.090924475333468924e-01,5.493117612697412389e-01,-2.291340575796117426e-02
2.454369260617025983e+00,5.203262832508094959e+00,5.988660995905542350e+00,2.376556952209042117e-01,8.753192257374993179e-01,-2.384916261903518020e-01
2.650718801466387831e+00,5.203262832508094959e+00,5.988660995905542350e+00,8.260969962256949906e-01,1.004423368014198292e+00,-1.769222091449622059e-01
2.847068342315750122e+00,5.203262832508094959e+00,5.988660995905542350e+00,1.145907276580514056e+00,1.130847302423546585e+00,1.790779011811994281e-01
3.043417883165111970e+00,5.203262832508094959e+00,5.988660995905542350e+00,1.117291347312595606e+00,1.170500112360894684e+00,7.418240444920183307e-01
3.239767424014474262e+00,5.203262832508094959e+00,5.988660995905542350e+00,7.689542597525023115e-01,1.019769249205976447e+00,1.258911703375232838e+00
3.436116964863836110e+00,5.203262832508094959e+00,5.988660995905542350e+00,3.332460659307013295e-01,5.920284859798659038e-01,1.462608301934281707e+00
3.632466505713198401e+00,5.203262832508094959e+00,5.988660995905542350e+00,1.309772618110842390e-01,-6.573723259626791660e-02,1.357196607821582024e+00
3.828816046562560249e+00,5.203262832508094959e+00,5.988660995905542350e+00,1.891249715443271417e-01,-7.151598936534468987e-01,1.094661450507777856e+00
4.025165587411922985e+00,5.203262832508094959e+00,5.988660995905542350e+00,1.578329311427094650e-01,-1.202261196113721731e+00,7.069455515594947892e-01
4.221515128261284389e+00,5.203262832508094959e+00,5.988660995905542350e+00,-2.718733082618817187e-01,-1.410120542919258702e+00,2.759598020112493666e-01
4.417864669110645792e+00,5.203262832508094959e+00,5.988660995905542350e+00,-1.002583861279376043e+00,-1.014132888505459018e+00,5.032453548638109175e-02
4.614214209960008972e+00,5.203262832508094959e+00,5.988660995905542350e+00,-1.635285262981133858e+00,1.734878655242766687e-01,1.167672452238286002e-01
4.810563750809370376e+00,5.203262832508094959e+00,5.988660995905542350e+00,-1.878788775780231735e+00,1.640549403369225612e+00,2.598906097562992956e-01
5.006913291658733556e+00,5.203262832508094959e+00,5.988660995905542350e+00,-1.816906349827176914e+00,2.414288339099163849e+00,3.016753261585770618e-01
5.203262832508094959e+00,5.203262832508094959e+00,5.988660995905542350e+00,-1.737986390794370894e+00,2.115699478084494878e+00,3.332895873916072449e-01
5.399612373357456363e+00,5.203262832508094959e+00,5.988660995905542350e+00,-1.774391288328344585e+00,1.416221050401211379e+00,5.053132267691156088e-01
5.595961914206819543e+00,5.203262832508094959e+00,5.988660995905542350e+00,-1.816988015915833810e+00,1.036983564007141201e+00,8.185718968641061410e-01
5.792311455056180947e+00,5.203262832508094959e+00,5.988660995905542350e+00,-1.717700389520367965e+00,8.038781007236640574e-01,1.132354159993552933e+00
5.988660995905542350e+00,5.203262832508094959e+00,5.988660995905542350e+00,-1.439054989924723804e+00,2.560287873371396294e-01,1.159379632560447959e+00
6.185010536754905530e+00,5.203262832508094959e+00,5.988660995905542350e+00,-1.011946484809165714e+00,-4.015449316454679507e-01,6.494421358642206155e-01
9.817477042468103487e-02,5.399612373357456363e+00,5.988660995905542350e+00,-8.036754807847978910e-01,-1.253479133869333184e+00,-7.615241825299212675e-01
2.945243112740431046e-01,5.399612373357456363e+00,5.988660995905542350e+00,-1.046488985445500619e-01,-7.522333862055128328e-01,-9.647390665538392307e-01
4.908738521234051744e-01,5.399612373357456363e+00,5.988660995905542350e+00,4.082387111782594391e-01,-4.435831027148289668e-02,-8.959112651686076401e-01
6.872233929727672441e-01,5.399612373357456363e+00,5.988660995905542350e+00,5.908863430204924772e-01,4.566627708140939546e-01,-8.593941301906337094e-01
8.835729338221293139e-01,5.399612373357456363e+00,5.988660995905542350e+00,5.001267291311853880e-01,5.680218362753491901e-01,-8.679611677729761610e-01
1.079922474671491273e+00,5.399612373357456363e+00,5.988660995905542350e+00,2.785868112456226786e-01,3.214089448586366360e-01,-5.970341582399959490e-01
1.276272015520853564e+00,5.399612373357456363e+00,5.988660995905542350e+00,1.665891126635705294e-02,-1.720000477680465323e-01,-1.381559404885739171e-03
1.472621556370215412e+00,5.399612373357456363e+00,5.988660995905542350e+00,-2.856657925642381857e-01,-7.613929706089520577e-01,4.802557504310368541e-01
1.668971097219577704e+00,5.399612373357456363e+00,5.988660995905542350e+00,-6.409377789452069818e-01,-1.120404140099558798e+00,4.759955827915810511e-01
1.865320638068939552e+00,5.399612373357456363e+00,5.988660995905542350e+00,-9.381187981808595255e-01,-9.295437444384736514e-01,9.626148750245090702e-02
2.061670178918301843e+00,5.399612373357456363e+00,5.988660995905542350e+00,-9.674752321574862091e-01,-3.499858186070007871e-01,-3.228773057311533079e-01
2.258019719767663691e+00,5.399612373357456363e+00,5.988660995905542350e+00,-6.569777943307467671e-01,1.256388856913861762e-01,-5.572127977838970958e-01
2.454369260617025983e+00,5.399612373357456363e+00,5.988660995905542350e+00,-1.734501218580770665e-01,3.478296897368662877e-01,-5.067192984233299669e-01
2.650718801466387831e+00,5.399612373357456363e+00,5.988660995905542350e+00,2.833678552450271670e-01,5.304095825819847843e-01,-1.586670060880922828e-01
2.847068342315750122e+00,5.399612373357456363e+00,5.988660995905542350e+00,6.228072657047386551e-01,7.622672302659663224e-01,4.540084316836056622e-01
3.043417883165111970e+00,5.399612373357456363e+00,5.988660995905542350e+00,7.485277347600404196e-01,9.859267073997075581e-01,1.230305823637497742e+00
3.239767424014474262e+00,5.399612373357456363e+00,5.988660995905542350e+00,5.624130646239922093e-01,1.094045340327398419e+00,1.851468539950536396e+00
3.436116964863836110e+00,5.399612373357456363e+00,5.988660995905542350e+00,1.818478000508344794e-01,8.620240763889830404e-01,1.937643888794562841e+00
3.632466505713198401e+00,5.399612373357456363e+00,5.988660995905542350e+00,-9.663129304085431304e-02,2.635940716406075524e-01,1.492539784652557655e+00
3.828816046562560249e+00,5.399612373357456363e+00,5.988660995905542350e+00,-1.802636715427572978e-01,-3.893805141567202033e-01,8.915897808344988018e-01
4.025165587411922985e+00,5.399612373357456363e+00,5.988660995905542350e+00,-3.357201135889589239e-01,-8.865533094196967889e-01,4.360243520647389404e-01
4.221515128261284389e+00,5.399612373357456363e+00,5.988660995905542350e+00,-8.291034180881884375e-01,-1.146266629412546534e+00,2.321038405233755986e-01
4.417864669110645792e+00,5.399612373357456363e+00,5.988660995905542350e+00,-1.555639353451186091e+00,-8.749632147293595619e-01,3.129309800255709040e-01
4.614214209960008972e+00,5.399612373357456363e+00,5.988660995905542350e+00,-2.142566778042628961e+00,1.605413694623922527e-01,5.636548894652362307e-01
4.810563750809370376e+00,5.399612373357456363e+00,5.988660995905542350e+00,-2.349385190738309426e+00,1.537860275633200935e+00,7.478276061701414346e-01
5.006913291658733556e+00,5.399612373357456363e+00,5.988660995905542350e+00,-2.292783876085143113e+00,2.335671625228115555e+00,7.894906154657376218e-01
